#Summary : 
#Best fitness Pop 1;0.925681
#Best fitness Pop 2;0.925681
#Std deviation Pop 1;0.0480715
#Std deviation Pop 2;0.178311
#Sensitivity;0.82194
#Specificity;0.988715
#Accuracy;0.929815
#PPV;0.975472
#RMSE;0.256371
#RRSE;1.11271
#RAE;0.630687
#MSE;0.0657261
#ADM;0.896731
#MDM;0.00528255
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;200
#Population size;120
#Number of rules;5
#Number of var per rule;1
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.01
#Fixed vars;0
#Sensitivity weight;0.94
#Specificity weight;0.98
#Accuracy weight;0
#PPV weight;0
#RMSE weight;0.1
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.6
#OverLearn weight;0

#Fuzzy system : 
 IF  THEN  is MF 1
 IF  THEN  is MF 0
 IF  THEN  is MF 0
 IF  THEN  is MF 1
 IF 214761_at is MF 1 THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.3401 , 5.82106) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
7; 0.819537; 0.542038; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
8; 0.829677; 0.557189; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
9; 0.835127; 0.562668; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
10; 0.836617; 0.531887; 0.63593; 0.936632; 0.830432; 0.845666;0.381152
11; 0.836617; 0.544059; 0.693164; 0.891493; 0.821449; 0.777184;0.369804
12; 0.836617; 0.544441; 0.701113; 0.945312; 0.859068; 0.875;0.345139
13; 0.864189; 0.54347; 0.701113; 0.945312; 0.859068; 0.875;0.345139
14; 0.921269; 0.566955; 0.804452; 0.993924; 0.927007; 0.986355;0.260225
15; 0.921269; 0.578483; 0.809221; 0.993056; 0.92813; 0.984526;0.265963
16; 0.921269; 0.584232; 0.809221; 0.993056; 0.92813; 0.984526;0.265963
17; 0.922529; 0.575872; 0.809221; 0.993056; 0.92813; 0.984526;0.265963
18; 0.922529; 0.58581; 0.809221; 0.993056; 0.92813; 0.984526;0.265963
19; 0.922529; 0.581156; 0.809221; 0.993056; 0.92813; 0.984526;0.265963
20; 0.922529; 0.580779; 0.809221; 0.993056; 0.92813; 0.984526;0.265963
21; 0.922529; 0.584413; 0.809221; 0.993056; 0.92813; 0.984526;0.265963
22; 0.922529; 0.59472; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
23; 0.922529; 0.540931; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
24; 0.922852; 0.572459; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
25; 0.923586; 0.583005; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
26; 0.925316; 0.586133; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
27; 0.925316; 0.581737; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
28; 0.925316; 0.603737; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
29; 0.925316; 0.593515; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
30; 0.925316; 0.576839; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
31; 0.925316; 0.606835; 0.82194; 0.987847; 0.929253; 0.973635;0.258178
32; 0.925316; 0.601603; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
33; 0.925316; 0.630473; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
34; 0.925316; 0.610412; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
35; 0.925644; 0.558158; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
36; 0.925644; 0.583537; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
37; 0.925644; 0.573686; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
38; 0.925644; 0.539411; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
39; 0.925644; 0.58177; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
40; 0.925644; 0.57678; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
41; 0.925644; 0.574037; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
42; 0.925644; 0.607565; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
43; 0.925644; 0.625966; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
44; 0.925644; 0.603281; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
45; 0.925644; 0.627956; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
46; 0.925644; 0.662905; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
47; 0.925644; 0.616975; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
48; 0.925644; 0.638415; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
49; 0.925644; 0.6249; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
50; 0.925644; 0.62783; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
51; 0.925644; 0.626342; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
52; 0.925644; 0.614774; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
53; 0.925644; 0.623499; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
54; 0.925644; 0.648923; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
55; 0.925644; 0.65141; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
56; 0.925644; 0.655336; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
57; 0.925644; 0.661697; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
58; 0.925644; 0.667502; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
59; 0.925644; 0.660836; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
60; 0.925644; 0.669622; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
61; 0.925644; 0.664381; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
62; 0.925644; 0.712135; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
63; 0.925644; 0.711268; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
64; 0.925644; 0.703232; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
65; 0.925644; 0.710597; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
66; 0.925644; 0.711329; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
67; 0.925644; 0.728384; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
68; 0.925644; 0.718374; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
69; 0.925644; 0.729912; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
70; 0.925644; 0.703276; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
71; 0.925644; 0.681718; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
72; 0.925644; 0.662174; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
73; 0.925644; 0.660154; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
74; 0.925644; 0.661607; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
75; 0.925644; 0.682292; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
76; 0.925644; 0.698091; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
77; 0.925644; 0.698852; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
78; 0.925644; 0.705874; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
79; 0.925644; 0.681887; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
80; 0.925644; 0.68077; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
81; 0.925644; 0.708236; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
82; 0.925644; 0.744102; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
83; 0.925644; 0.747109; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
84; 0.925644; 0.745563; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
85; 0.925644; 0.722536; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
86; 0.925644; 0.720965; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
87; 0.925644; 0.731524; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
88; 0.925644; 0.748868; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
89; 0.925644; 0.727498; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
90; 0.925644; 0.706057; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
91; 0.925644; 0.693453; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
92; 0.925644; 0.703317; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
93; 0.925644; 0.722681; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
94; 0.925644; 0.708555; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
95; 0.925644; 0.717059; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
96; 0.925644; 0.715097; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
97; 0.925644; 0.73172; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
98; 0.925644; 0.726844; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
99; 0.925644; 0.704508; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
100; 0.925644; 0.70618; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
101; 0.925644; 0.70631; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
102; 0.925644; 0.706738; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
103; 0.925644; 0.709794; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
104; 0.925644; 0.700831; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
105; 0.925644; 0.722697; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
106; 0.925644; 0.746132; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
107; 0.925644; 0.728054; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
108; 0.925644; 0.715681; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
109; 0.925644; 0.733525; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
110; 0.925644; 0.739314; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
111; 0.925644; 0.750879; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
112; 0.925644; 0.718881; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
113; 0.925644; 0.719653; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
114; 0.925644; 0.706988; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
115; 0.925644; 0.690783; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
116; 0.925644; 0.694899; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
117; 0.925644; 0.706081; 0.82194; 0.988715; 0.929815; 0.975472;0.258012
118; 0.925644; 0.684943; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
119; 0.925644; 0.688539; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
120; 0.925644; 0.690131; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
121; 0.925681; 0.715601; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
122; 0.925681; 0.682472; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
123; 0.925681; 0.678294; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
124; 0.925681; 0.667305; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
125; 0.925681; 0.654202; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
126; 0.925681; 0.683201; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
127; 0.925681; 0.678141; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
128; 0.925681; 0.690514; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
129; 0.925681; 0.696771; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
130; 0.925681; 0.702591; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
131; 0.925681; 0.699883; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
132; 0.925681; 0.674519; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
133; 0.925681; 0.696062; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
134; 0.925681; 0.69064; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
135; 0.925681; 0.679725; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
136; 0.925681; 0.693176; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
137; 0.925681; 0.684431; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
138; 0.925681; 0.672204; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
139; 0.925681; 0.694602; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
140; 0.925681; 0.679812; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
141; 0.925681; 0.685316; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
142; 0.925681; 0.681702; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
143; 0.925681; 0.684648; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
144; 0.925681; 0.671218; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
145; 0.925681; 0.685366; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
146; 0.925681; 0.684706; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
147; 0.925681; 0.71907; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
148; 0.925681; 0.713541; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
149; 0.925681; 0.724363; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
150; 0.925681; 0.716339; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
151; 0.925681; 0.728883; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
152; 0.925681; 0.734617; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
153; 0.925681; 0.723772; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
154; 0.925681; 0.689658; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
155; 0.925681; 0.685184; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
156; 0.925681; 0.656935; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
157; 0.925681; 0.657586; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
158; 0.925681; 0.66216; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
159; 0.925681; 0.685346; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
160; 0.925681; 0.693899; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
161; 0.925681; 0.697964; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
162; 0.925681; 0.680516; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
163; 0.925681; 0.683688; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
164; 0.925681; 0.701836; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
165; 0.925681; 0.69522; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
166; 0.925681; 0.705565; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
167; 0.925681; 0.695266; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
168; 0.925681; 0.699325; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
169; 0.925681; 0.70559; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
170; 0.925681; 0.692565; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
171; 0.925681; 0.709843; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
172; 0.925681; 0.71857; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
173; 0.925681; 0.7039; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
174; 0.925681; 0.712502; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
175; 0.925681; 0.702329; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
176; 0.925681; 0.70936; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
177; 0.925681; 0.761491; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
178; 0.925681; 0.754023; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
179; 0.925681; 0.72984; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
180; 0.925681; 0.693826; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
181; 0.925681; 0.720319; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
182; 0.925681; 0.698461; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
183; 0.925681; 0.722765; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
184; 0.925681; 0.723797; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
185; 0.925681; 0.710803; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
186; 0.925681; 0.70455; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
187; 0.925681; 0.716251; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
188; 0.925681; 0.728023; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
189; 0.925681; 0.756145; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
190; 0.925681; 0.747763; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
191; 0.925681; 0.760092; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
192; 0.925681; 0.769117; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
193; 0.925681; 0.77527; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
194; 0.925681; 0.780129; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
195; 0.925681; 0.782641; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
196; 0.925681; 0.798276; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
197; 0.925681; 0.777357; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
198; 0.925681; 0.72751; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
199; 0.925681; 0.771357; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
200; 0.925681; 0.76363; 0.82194; 0.988715; 0.929815; 0.975472;0.256371
