#Summary : 
#Best fitness Pop 1;0.932122
#Best fitness Pop 2;0.932122
#Std deviation Pop 1;0.246757
#Std deviation Pop 2;0.205964
#Sensitivity;0.809221
#Specificity;0.993924
#Accuracy;0.928692
#PPV;0.986434
#RMSE;0.261851
#RRSE;0.663902
#RAE;0.230699
#MSE;0.0685657
#ADM;0.892639
#MDM;0.00500056
#Size;1
#OverLearn;0.5

#Parameters : 
#Generations;150
#Population size;200
#Number of rules;3
#Number of var per rule;3
#Number of output variables;1
#Number of input sets;2
#Number of output sets;2
#Input sets pos. code size;7
#Output sets pos. code size;1
#Input vars bit code size;8
#Output vars bit code size;1
#Input sets bit code size;2
#Output sets bit code size;1
#Elite size;5
#Crossover probability;0.9
#Individual mutation prob.;0.2
#Bit mutation prob.;0.025
#Fixed vars;0
#Sensitivity weight;1
#Specificity weight;1
#Accuracy weight;0
#PPV weight;1
#RMSE weight;0
#RRSE weight;0
#RAE weight;0
#MSE weight;0
#ADM weight;0
#MDM weight;0
#Size weight;0.1
#OverLearn weight;0

#Fuzzy system : 
 IF 214761_at is MF 1 THEN  is MF 1
 IF  THEN  is MF 1
 IF  THEN  is MF 1
 ELSE :  is 0  

Membership functions : 
214761_at (3.76541 , 6.52991) ;  (0 , 1)


#Population Variables
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
126; 0.932122; 0.772998; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
127; 0.932122; 0.775487; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
128; 0.932122; 0.747393; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
129; 0.932122; 0.743659; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
130; 0.932122; 0.743644; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
131; 0.932122; 0.723856; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
132; 0.932122; 0.747652; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
133; 0.932122; 0.768446; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
134; 0.932122; 0.759986; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
135; 0.932122; 0.728486; 0.809221; 0.993924; 0.928692; 0.986434;0.263871
136; 0.932122; 0.724026; 0.809221; 0.993924; 0.928692; 0.986434;0.263871
137; 0.932122; 0.715038; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
138; 0.932122; 0.728532; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
139; 0.932122; 0.727842; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
140; 0.932122; 0.703072; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
141; 0.932122; 0.691422; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
142; 0.932122; 0.713787; 0.809221; 0.993924; 0.928692; 0.986434;0.262982
143; 0.932122; 0.693845; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
144; 0.932122; 0.719077; 0.809221; 0.993924; 0.928692; 0.986434;0.263871
145; 0.932122; 0.670058; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
146; 0.932122; 0.678823; 0.809221; 0.993924; 0.928692; 0.986434;0.263871
147; 0.932122; 0.640331; 0.809221; 0.993924; 0.928692; 0.986434;0.263871
148; 0.932122; 0.691749; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
149; 0.932122; 0.693855; 0.809221; 0.993924; 0.928692; 0.986434;0.263871
150; 0.932122; 0.692696; 0.809221; 0.993924; 0.928692; 0.986434;0.263871


#Population Rules
Gen; FitMax; FitAvg; Sensitivity; Specificity; Accuracy; PPV; RMSE
1; 0.873767; 0.446691; 0.869634; 0.955729; 0.925323; 0.914716;0.253063
2; 0.8704; 0.455517; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
3; 0.916155; 0.463816; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
4; 0.916606; 0.458935; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
5; 0.88726; 0.470378; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
6; 0.916606; 0.450514; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
7; 0.916606; 0.426141; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
8; 0.916606; 0.435741; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
9; 0.916606; 0.439229; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
10; 0.916606; 0.448204; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
11; 0.916606; 0.437863; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
12; 0.916606; 0.442787; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
13; 0.916606; 0.448512; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
14; 0.916606; 0.461686; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
15; 0.916606; 0.469038; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
16; 0.916606; 0.46778; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
17; 0.916606; 0.449706; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
18; 0.916606; 0.470343; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
19; 0.916606; 0.470385; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
20; 0.916606; 0.468125; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
21; 0.916606; 0.464902; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
22; 0.916606; 0.483008; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
23; 0.916606; 0.477273; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
24; 0.916606; 0.471599; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
25; 0.916606; 0.462063; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
26; 0.916606; 0.467402; 0.883943; 0.950521; 0.927007; 0.907015;0.254925
27; 0.918236; 0.463174; 0.834658; 0.987847; 0.933745; 0.974026;0.243975
28; 0.916606; 0.471033; 0.877583; 0.980903; 0.944413; 0.961672;0.234178
29; 0.91439; 0.466056; 0.9062; 0.970486; 0.947782; 0.943709;0.236199
30; 0.923017; 0.474229; 0.807631; 0.993924; 0.92813; 0.986408;0.256288
31; 0.930303; 0.454699; 0.807631; 0.993924; 0.92813; 0.986408;0.256288
32; 0.930857; 0.455654; 0.807631; 0.993924; 0.92813; 0.986408;0.256288
33; 0.931601; 0.445073; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
34; 0.931601; 0.454146; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
35; 0.931601; 0.451038; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
36; 0.931601; 0.42845; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
37; 0.931601; 0.439662; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
38; 0.931601; 0.453541; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
39; 0.932122; 0.497921; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
40; 0.932122; 0.504181; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
41; 0.932122; 0.499284; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
42; 0.932122; 0.484325; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
43; 0.932122; 0.514732; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
44; 0.932122; 0.520207; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
45; 0.932122; 0.494023; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
46; 0.932122; 0.482449; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
47; 0.932122; 0.489539; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
48; 0.932122; 0.496596; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
49; 0.932122; 0.48101; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
50; 0.932122; 0.481098; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
51; 0.932122; 0.499568; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
52; 0.932122; 0.500865; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
53; 0.932122; 0.486102; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
54; 0.932122; 0.468071; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
55; 0.932122; 0.463305; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
56; 0.932122; 0.4817; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
57; 0.932122; 0.493256; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
58; 0.932122; 0.498943; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
59; 0.932122; 0.512479; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
60; 0.932122; 0.472628; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
61; 0.932122; 0.462703; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
62; 0.932122; 0.482513; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
63; 0.932122; 0.482491; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
64; 0.932122; 0.478293; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
65; 0.932122; 0.484432; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
66; 0.932122; 0.466529; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
67; 0.932122; 0.484669; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
68; 0.932122; 0.482441; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
69; 0.932122; 0.479312; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
70; 0.932122; 0.501437; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
71; 0.932122; 0.47933; 0.809221; 0.993924; 0.928692; 0.986434;0.256009
72; 0.932122; 0.491562; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
73; 0.932122; 0.496011; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
74; 0.932122; 0.504616; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
75; 0.932122; 0.499574; 0.809221; 0.993924; 0.928692; 0.986434;0.262424
76; 0.932122; 0.501504; 0.809221; 0.993924; 0.928692; 0.986434;0.263871
77; 0.932122; 0.496705; 0.809221; 0.993924; 0.928692; 0.986434;0.261851
78; 0.932122; 0.479612; 0.809221; 0.993924; 0.928692; 0.986434;0.261851
